id,user,uid,version,changeset,timestamp
357295958,keithonearth,154287,1,32298477,2015-06-30T03:00:01Z
357295975,keithonearth,154287,1,32298477,2015-06-30T03:00:01Z
357321875,mappered1,4876805,2,51599574,2017-08-31T04:08:01Z
357321895,mappered1,4876805,2,51471636,2017-08-27T02:07:41Z
357321914,muratc3,2844538,1,32299942,2015-06-30T05:59:21Z
357321936,muratc3,2844538,1,32299942,2015-06-30T05:59:22Z
357321956,muratc3,2844538,1,32299942,2015-06-30T05:59:22Z
357321981,muratc3,2844538,1,32299942,2015-06-30T05:59:23Z
357324588,muratc3,2844538,1,32299994,2015-06-30T06:02:18Z
357327354,muratc3,2844538,1,32300028,2015-06-30T06:04:11Z
357327382,muratc3,2844538,1,32300028,2015-06-30T06:04:12Z
357330716,muratc3,2844538,1,32300081,2015-06-30T06:07:39Z
357330726,muratc3,2844538,1,32300081,2015-06-30T06:07:40Z
357330736,muratc3,2844538,1,32300081,2015-06-30T06:07:40Z
357330746,mappered1,4876805,2,51471636,2017-08-27T02:07:39Z
357330756,mappered1,4876805,2,51471636,2017-08-27T02:07:39Z
357330766,muratc3,2844538,1,32300081,2015-06-30T06:07:41Z
357331261,muratc3,2844538,1,32300103,2015-06-30T06:09:31Z
357331271,muratc3,2844538,1,32300103,2015-06-30T06:09:31Z
357331281,muratc3,2844538,1,32300103,2015-06-30T06:09:32Z
357332931,muratc3,2844538,1,32300126,2015-06-30T06:11:14Z
357332995,muratc3,2844538,1,32300126,2015-06-30T06:11:16Z
357333014,muratc3,2844538,1,32300126,2015-06-30T06:11:17Z
357333034,mappered1,4876805,2,51471608,2017-08-27T02:01:01Z
357333870,muratc3,2844538,1,32300147,2015-06-30T06:12:52Z
357333880,muratc3,2844538,1,32300147,2015-06-30T06:12:52Z
357333890,muratc3,2844538,1,32300147,2015-06-30T06:12:52Z
357334761,mappered1,4876805,2,51471608,2017-08-27T02:00:58Z
357334771,mappered1,4876805,2,51471579,2017-08-27T01:54:22Z
357334781,mappered1,4876805,2,51471608,2017-08-27T02:00:59Z
357336447,muratc3,2844538,1,32300232,2015-06-30T06:18:38Z
357336457,mappered1,4876805,2,51471608,2017-08-27T02:01:02Z
357336467,muratc3,2844538,1,32300232,2015-06-30T06:18:40Z
357336477,muratc3,2844538,1,32300232,2015-06-30T06:18:40Z
357336487,mappered1,4876805,2,51471579,2017-08-27T01:54:22Z
357337141,muratc3,2844538,1,32300281,2015-06-30T06:21:50Z
357337151,muratc3,2844538,1,32300281,2015-06-30T06:21:50Z
357337161,muratc3,2844538,1,32300281,2015-06-30T06:21:51Z
357337171,muratc3,2844538,1,32300281,2015-06-30T06:21:51Z
357337181,muratc3,2844538,1,32300281,2015-06-30T06:21:52Z
357337538,muratc3,2844538,1,32300303,2015-06-30T06:23:41Z
357337567,muratc3,2844538,1,32300303,2015-06-30T06:23:41Z
357337811,muratc3,2844538,1,32300329,2015-06-30T06:25:53Z
357337821,muratc3,2844538,1,32300329,2015-06-30T06:25:53Z
357337831,muratc3,2844538,1,32300329,2015-06-30T06:25:54Z
357337977,muratc3,2844538,1,32300356,2015-06-30T06:28:28Z
357337987,muratc3,2844538,1,32300356,2015-06-30T06:28:29Z
357338265,muratc3,2844538,1,32300385,2015-06-30T06:30:43Z
357338275,muratc3,2844538,1,32300385,2015-06-30T06:30:43Z
357338500,muratc3,2844538,1,32300411,2015-06-30T06:32:15Z
357338510,muratc3,2844538,1,32300411,2015-06-30T06:32:16Z
357338520,muratc3,2844538,1,32300411,2015-06-30T06:32:16Z
357338530,muratc3,2844538,1,32300411,2015-06-30T06:32:17Z
357338842,muratc3,2844538,1,32300428,2015-06-30T06:33:49Z
357339345,muratc3,2844538,1,32300495,2015-06-30T06:37:51Z
357339355,muratc3,2844538,1,32300495,2015-06-30T06:37:51Z
357339365,muratc3,2844538,1,32300495,2015-06-30T06:37:52Z
357339375,muratc3,2844538,1,32300495,2015-06-30T06:37:53Z
357339472,muratc3,2844538,1,32300517,2015-06-30T06:39:25Z
357339482,muratc3,2844538,1,32300517,2015-06-30T06:39:25Z
357339916,muratc3,2844538,1,32300561,2015-06-30T06:41:52Z
357339933,muratc3,2844538,1,32300561,2015-06-30T06:41:52Z
357339954,muratc3,2844538,1,32300561,2015-06-30T06:41:53Z
357339983,muratc3,2844538,1,32300561,2015-06-30T06:41:53Z
357340811,muratc3,2844538,1,32300572,2015-06-30T06:42:44Z
357340828,muratc3,2844538,1,32300572,2015-06-30T06:42:45Z
357341945,muratc3,2844538,1,32300589,2015-06-30T06:43:47Z
357341962,muratc3,2844538,1,32300589,2015-06-30T06:43:47Z
357342192,muratc3,2844538,1,32300606,2015-06-30T06:44:30Z
357342202,muratc3,2844538,1,32300606,2015-06-30T06:44:30Z
357342639,muratc3,2844538,1,32300644,2015-06-30T06:46:56Z
357342650,muratc3,2844538,1,32300644,2015-06-30T06:46:56Z
357342667,muratc3,2844538,1,32300644,2015-06-30T06:46:58Z
357342817,muratc3,2844538,1,32300674,2015-06-30T06:49:21Z
357342827,muratc3,2844538,1,32300674,2015-06-30T06:49:22Z
357342837,muratc3,2844538,1,32300674,2015-06-30T06:49:22Z
357342847,muratc3,2844538,1,32300674,2015-06-30T06:49:23Z
357343302,muratc3,2844538,1,32300701,2015-06-30T06:50:56Z
357344163,muratc3,2844538,1,32300724,2015-06-30T06:52:44Z
357344173,muratc3,2844538,1,32300724,2015-06-30T06:52:44Z
357370966,muratc3,2844538,1,32302124,2015-06-30T08:16:22Z
357371695,muratc3,2844538,1,32302204,2015-06-30T08:20:45Z
357372651,muratc3,2844538,1,32302324,2015-06-30T08:28:33Z
357372663,muratc3,2844538,1,32302329,2015-06-30T08:28:55Z
357372800,muratc3,2844538,1,32302363,2015-06-30T08:31:19Z
357372810,muratc3,2844538,1,32302363,2015-06-30T08:31:19Z
357373033,muratc3,2844538,1,32302414,2015-06-30T08:34:19Z
357373050,muratc3,2844538,1,32302414,2015-06-30T08:34:20Z
357373064,muratc3,2844538,1,32302414,2015-06-30T08:34:21Z
357373079,muratc3,2844538,1,32302414,2015-06-30T08:34:21Z
357373496,muratc3,2844538,1,32302454,2015-06-30T08:36:51Z
357373506,muratc3,2844538,1,32302454,2015-06-30T08:36:52Z
357373516,muratc3,2844538,1,32302454,2015-06-30T08:36:52Z
357373526,muratc3,2844538,1,32302454,2015-06-30T08:36:53Z
357373536,muratc3,2844538,1,32302454,2015-06-30T08:36:53Z
357373665,treeniti2,3015647,1,32302468,2015-06-30T08:38:04Z
357373675,treeniti2,3015647,1,32302468,2015-06-30T08:38:05Z
357373685,treeniti2,3015647,1,32302468,2015-06-30T08:38:05Z
357373695,treeniti2,3015647,1,32302468,2015-06-30T08:38:06Z
357373705,treeniti2,3015647,1,32302468,2015-06-30T08:38:07Z
357373715,treeniti2,3015647,1,32302468,2015-06-30T08:38:07Z
357373725,treeniti2,3015647,1,32302468,2015-06-30T08:38:08Z
357373739,treeniti2,3015647,1,32302468,2015-06-30T08:38:09Z
357373752,treeniti2,3015647,1,32302468,2015-06-30T08:38:10Z
357373762,treeniti2,3015647,1,32302468,2015-06-30T08:38:11Z
357373772,treeniti2,3015647,1,32302468,2015-06-30T08:38:11Z
357373782,treeniti2,3015647,1,32302468,2015-06-30T08:38:12Z
357373792,treeniti2,3015647,1,32302468,2015-06-30T08:38:12Z
357373802,treeniti2,3015647,1,32302468,2015-06-30T08:38:13Z
357373812,treeniti2,3015647,1,32302468,2015-06-30T08:38:13Z
357373822,treeniti2,3015647,1,32302468,2015-06-30T08:38:14Z
357373833,treeniti2,3015647,1,32302468,2015-06-30T08:38:14Z
357373843,treeniti2,3015647,1,32302468,2015-06-30T08:38:15Z
357373856,muratc3,2844538,1,32302480,2015-06-30T08:38:37Z
357373879,muratc3,2844538,1,32302491,2015-06-30T08:39:22Z
357373891,still-a-worm,2518336,1,32302488,2015-06-30T08:39:36Z
357373901,still-a-worm,2518336,1,32302488,2015-06-30T08:39:36Z
357373915,still-a-worm,2518336,1,32302488,2015-06-30T08:39:37Z
357373936,still-a-worm,2518336,1,32302488,2015-06-30T08:39:38Z
357373957,still-a-worm,2518336,1,32302488,2015-06-30T08:39:39Z
357373981,still-a-worm,2518336,1,32302488,2015-06-30T08:39:40Z
357374003,still-a-worm,2518336,1,32302488,2015-06-30T08:39:40Z
357374017,still-a-worm,2518336,1,32302488,2015-06-30T08:39:41Z
357374027,still-a-worm,2518336,1,32302488,2015-06-30T08:39:42Z
357374039,still-a-worm,2518336,1,32302488,2015-06-30T08:39:43Z
357374060,still-a-worm,2518336,1,32302488,2015-06-30T08:39:44Z
357374075,still-a-worm,2518336,1,32302488,2015-06-30T08:39:45Z
357374093,still-a-worm,2518336,1,32302488,2015-06-30T08:39:45Z
357374108,still-a-worm,2518336,1,32302488,2015-06-30T08:39:46Z
357374122,still-a-worm,2518336,1,32302488,2015-06-30T08:39:47Z
357374137,still-a-worm,2518336,1,32302488,2015-06-30T08:39:48Z
357374150,still-a-worm,2518336,1,32302488,2015-06-30T08:39:49Z
357374164,still-a-worm,2518336,1,32302488,2015-06-30T08:39:50Z
357374180,still-a-worm,2518336,1,32302488,2015-06-30T08:39:51Z
357374196,still-a-worm,2518336,1,32302488,2015-06-30T08:39:51Z
357374208,still-a-worm,2518336,1,32302488,2015-06-30T08:39:52Z
357374218,rbrtwhite,425918,2,32591718,2015-07-13T00:32:55Z
357374230,still-a-worm,2518336,1,32302488,2015-06-30T08:39:54Z
357374241,still-a-worm,2518336,1,32302488,2015-06-30T08:39:55Z
357374251,still-a-worm,2518336,1,32302488,2015-06-30T08:39:56Z
357374261,still-a-worm,2518336,1,32302488,2015-06-30T08:39:56Z
357374271,still-a-worm,2518336,1,32302488,2015-06-30T08:39:58Z
357374282,still-a-worm,2518336,1,32302488,2015-06-30T08:39:59Z
357374292,still-a-worm,2518336,1,32302488,2015-06-30T08:39:59Z
357374307,still-a-worm,2518336,1,32302488,2015-06-30T08:40:00Z
357374317,still-a-worm,2518336,1,32302488,2015-06-30T08:40:01Z
357374699,muratc3,2844538,1,32302543,2015-06-30T08:42:42Z
357374709,muratc3,2844538,1,32302543,2015-06-30T08:42:42Z
357374719,muratc3,2844538,1,32302543,2015-06-30T08:42:43Z
357374729,muratc3,2844538,1,32302543,2015-06-30T08:42:43Z
357374739,muratc3,2844538,1,32302543,2015-06-30T08:42:44Z
357375134,muratc3,2844538,1,32302585,2015-06-30T08:44:53Z
357375144,muratc3,2844538,1,32302585,2015-06-30T08:44:53Z
357375154,muratc3,2844538,1,32302585,2015-06-30T08:44:54Z
357375164,muratc3,2844538,1,32302585,2015-06-30T08:44:54Z
357375470,muratc3,2844538,1,32302610,2015-06-30T08:46:09Z
357375820,muratc3,2844538,1,32302657,2015-06-30T08:48:55Z
357375830,muratc3,2844538,1,32302657,2015-06-30T08:48:56Z
357375840,muratc3,2844538,1,32302657,2015-06-30T08:48:57Z
357376072,muratc3,2844538,1,32302667,2015-06-30T08:49:27Z
357376208,muratc3,2844538,1,32302692,2015-06-30T08:51:07Z
357376228,muratc3,2844538,1,32302692,2015-06-30T08:51:08Z
357376246,muratc3,2844538,1,32302692,2015-06-30T08:51:08Z
357376601,still-a-worm,2518336,1,32302695,2015-06-30T08:51:31Z
357376611,still-a-worm,2518336,1,32302695,2015-06-30T08:51:32Z
357376622,still-a-worm,2518336,1,32302695,2015-06-30T08:51:32Z
357376632,still-a-worm,2518336,1,32302695,2015-06-30T08:51:33Z
357376642,still-a-worm,2518336,1,32302695,2015-06-30T08:51:33Z
357376652,still-a-worm,2518336,1,32302695,2015-06-30T08:51:34Z
357376662,still-a-worm,2518336,1,32302695,2015-06-30T08:51:34Z
357376676,still-a-worm,2518336,1,32302695,2015-06-30T08:51:35Z
357376687,still-a-worm,2518336,1,32302695,2015-06-30T08:51:35Z
357376697,still-a-worm,2518336,1,32302695,2015-06-30T08:51:36Z
357376707,still-a-worm,2518336,1,32302695,2015-06-30T08:51:36Z
357376717,still-a-worm,2518336,1,32302695,2015-06-30T08:51:36Z
357376727,still-a-worm,2518336,1,32302695,2015-06-30T08:51:37Z
357376737,still-a-worm,2518336,1,32302695,2015-06-30T08:51:37Z
357376747,still-a-worm,2518336,1,32302695,2015-06-30T08:51:38Z
357377626,muratc3,2844538,1,32302765,2015-06-30T08:54:26Z
357377636,muratc3,2844538,1,32302765,2015-06-30T08:54:27Z
357377647,muratc3,2844538,1,32302765,2015-06-30T08:54:27Z
357377657,muratc3,2844538,1,32302765,2015-06-30T08:54:28Z
357377667,muratc3,2844538,1,32302765,2015-06-30T08:54:28Z
357377677,muratc3,2844538,1,32302765,2015-06-30T08:54:29Z
357377898,muratc3,2844538,1,32302795,2015-06-30T08:55:42Z
357377908,muratc3,2844538,1,32302795,2015-06-30T08:55:42Z
357378310,muratc3,2844538,1,32302849,2015-06-30T08:58:08Z
357378329,muratc3,2844538,1,32302849,2015-06-30T08:58:08Z
357378343,muratc3,2844538,1,32302849,2015-06-30T08:58:09Z
357378361,muratc3,2844538,1,32302849,2015-06-30T08:58:09Z
357381945,still-a-worm,2518336,1,32302951,2015-06-30T09:02:04Z
357382206,still-a-worm,2518336,1,32302951,2015-06-30T09:02:07Z
357382562,still-a-worm,2518336,1,32302951,2015-06-30T09:02:11Z
357382837,still-a-worm,2518336,1,32302951,2015-06-30T09:02:15Z
357383143,mappered1,4876805,2,53069913,2017-10-19T14:05:10Z
357383706,muratc3,2844538,1,32302972,2015-06-30T09:02:27Z
357383762,muratc3,2844538,1,32302972,2015-06-30T09:02:28Z
357383837,muratc3,2844538,1,32302972,2015-06-30T09:02:28Z
357383895,muratc3,2844538,1,32302972,2015-06-30T09:02:29Z
357383983,muratc3,2844538,1,32302972,2015-06-30T09:02:30Z
357384060,muratc3,2844538,1,32302972,2015-06-30T09:02:30Z
357384113,muratc3,2844538,1,32302972,2015-06-30T09:02:31Z
357391993,muratc3,2844538,1,32303045,2015-06-30T09:05:40Z
357392034,muratc3,2844538,1,32303045,2015-06-30T09:05:40Z
357392071,muratc3,2844538,1,32303045,2015-06-30T09:05:41Z
357392107,muratc3,2844538,1,32303045,2015-06-30T09:05:41Z
357394388,muratc3,2844538,1,32303067,2015-06-30T09:06:56Z
357394404,muratc3,2844538,1,32303067,2015-06-30T09:06:56Z
357394816,still-a-worm,2518336,1,32303070,2015-06-30T09:07:19Z
357394881,still-a-worm,2518336,1,32303070,2015-06-30T09:07:21Z
357394950,still-a-worm,2518336,1,32303070,2015-06-30T09:07:23Z
357394991,still-a-worm,2518336,1,32303070,2015-06-30T09:07:24Z
357395057,still-a-worm,2518336,1,32303070,2015-06-30T09:07:26Z
357395130,still-a-worm,2518336,1,32303070,2015-06-30T09:07:28Z
357395163,still-a-worm,2518336,1,32303070,2015-06-30T09:07:30Z
357395242,still-a-worm,2518336,1,32303070,2015-06-30T09:07:32Z
357395806,muratc3,2844538,1,32303090,2015-06-30T09:08:19Z
357395983,treeniti2,3015647,1,32303109,2015-06-30T09:09:34Z
357395993,treeniti2,3015647,1,32303109,2015-06-30T09:09:35Z
357396004,treeniti2,3015647,1,32303109,2015-06-30T09:09:35Z
357396014,treeniti2,3015647,1,32303109,2015-06-30T09:09:35Z
357396024,treeniti2,3015647,1,32303109,2015-06-30T09:09:36Z
357396035,treeniti2,3015647,1,32303109,2015-06-30T09:09:36Z
357396046,treeniti2,3015647,1,32303109,2015-06-30T09:09:37Z
357396059,treeniti2,3015647,1,32303109,2015-06-30T09:09:37Z
357396069,treeniti2,3015647,1,32303109,2015-06-30T09:09:38Z
357396079,treeniti2,3015647,1,32303109,2015-06-30T09:09:38Z
357396089,treeniti2,3015647,1,32303109,2015-06-30T09:09:38Z
357396099,treeniti2,3015647,1,32303109,2015-06-30T09:09:39Z
357396109,treeniti2,3015647,1,32303109,2015-06-30T09:09:39Z
357396119,treeniti2,3015647,1,32303109,2015-06-30T09:09:40Z
357396129,mappered1,4876805,2,53058139,2017-10-19T05:27:50Z
357396139,treeniti2,3015647,1,32303109,2015-06-30T09:09:41Z
357396149,treeniti2,3015647,1,32303109,2015-06-30T09:09:42Z
357396159,treeniti2,3015647,1,32303109,2015-06-30T09:09:43Z
357396169,treeniti2,3015647,1,32303109,2015-06-30T09:09:43Z
357396179,treeniti2,3015647,1,32303109,2015-06-30T09:09:43Z
357396189,treeniti2,3015647,1,32303109,2015-06-30T09:09:44Z
357396199,treeniti2,3015647,1,32303109,2015-06-30T09:09:45Z
357396584,still-a-worm,2518336,1,32303196,2015-06-30T09:14:09Z
357396646,still-a-worm,2518336,1,32303196,2015-06-30T09:14:13Z
357396690,still-a-worm,2518336,1,32303196,2015-06-30T09:14:16Z
357396736,still-a-worm,2518336,1,32303196,2015-06-30T09:14:18Z
357396791,still-a-worm,2518336,1,32303196,2015-06-30T09:14:21Z
357397226,ionutr_telenav,4930407,2,50197073,2017-07-11T09:47:18Z
357397270,still-a-worm,2518336,1,32303272,2015-06-30T09:18:04Z
357397315,still-a-worm,2518336,1,32303272,2015-06-30T09:18:06Z
357397337,mappered1,4876805,2,53069913,2017-10-19T14:05:09Z
357397373,still-a-worm,2518336,1,32303272,2015-06-30T09:18:09Z
357397402,still-a-worm,2518336,1,32303272,2015-06-30T09:18:11Z
357397430,still-a-worm,2518336,1,32303272,2015-06-30T09:18:12Z
357398206,muratc3,2844538,1,32303342,2015-06-30T09:20:55Z
357398217,muratc3,2844538,1,32303342,2015-06-30T09:20:56Z
357398227,muratc3,2844538,1,32303342,2015-06-30T09:20:56Z
357398244,muratc3,2844538,1,32303342,2015-06-30T09:20:57Z
357398433,keithonearth,154287,2,32552246,2015-07-10T20:05:47Z
357398453,still-a-worm,2518336,1,32303395,2015-06-30T09:24:36Z
357398472,still-a-worm,2518336,1,32303395,2015-06-30T09:24:37Z
357398491,still-a-worm,2518336,1,32303395,2015-06-30T09:24:38Z
357398645,muratc3,2844538,1,32303429,2015-06-30T09:26:48Z
357398655,muratc3,2844538,1,32303429,2015-06-30T09:26:48Z
357398666,muratc3,2844538,1,32303429,2015-06-30T09:26:49Z
357398677,muratc3,2844538,1,32303429,2015-06-30T09:26:49Z
357398687,muratc3,2844538,1,32303429,2015-06-30T09:26:50Z
357398704,muratc3,2844538,1,32303429,2015-06-30T09:26:50Z
357398723,muratc3,2844538,1,32303429,2015-06-30T09:26:51Z
357398733,muratc3,2844538,1,32303429,2015-06-30T09:26:51Z
357398743,muratc3,2844538,1,32303429,2015-06-30T09:26:52Z
357399194,muratc3,2844538,1,32303469,2015-06-30T09:29:07Z
357399204,fmarier,24555,2,48437948,2017-05-05T21:08:09Z
357399214,muratc3,2844538,1,32303469,2015-06-30T09:29:08Z
357399224,muratc3,2844538,1,32303469,2015-06-30T09:29:08Z
357399786,muratc3,2844538,1,32303499,2015-06-30T09:30:28Z
357399797,still-a-worm,2518336,1,32303501,2015-06-30T09:30:35Z
357399807,still-a-worm,2518336,1,32303501,2015-06-30T09:30:36Z
357399817,still-a-worm,2518336,1,32303501,2015-06-30T09:30:36Z
357399827,still-a-worm,2518336,1,32303501,2015-06-30T09:30:37Z
357399837,still-a-worm,2518336,1,32303501,2015-06-30T09:30:37Z
357399847,still-a-worm,2518336,1,32303501,2015-06-30T09:30:38Z
357399857,still-a-worm,2518336,1,32303501,2015-06-30T09:30:39Z
357399868,still-a-worm,2518336,1,32303501,2015-06-30T09:30:40Z
357400644,still-a-worm,2518336,1,32303543,2015-06-30T09:33:17Z
357400654,still-a-worm,2518336,1,32303543,2015-06-30T09:33:17Z
357400664,still-a-worm,2518336,1,32303543,2015-06-30T09:33:18Z
357400674,still-a-worm,2518336,1,32303543,2015-06-30T09:33:18Z
357400881,muratc3,2844538,1,32303582,2015-06-30T09:35:34Z
357400894,muratc3,2844538,1,32303582,2015-06-30T09:35:35Z
357400907,muratc3,2844538,1,32303582,2015-06-30T09:35:35Z
357401560,treeniti2,3015647,1,32303595,2015-06-30T09:36:59Z
357401570,treeniti2,3015647,1,32303595,2015-06-30T09:37:00Z
357401580,treeniti2,3015647,1,32303595,2015-06-30T09:37:00Z
357401590,treeniti2,3015647,1,32303595,2015-06-30T09:37:01Z
357401600,treeniti2,3015647,1,32303595,2015-06-30T09:37:02Z
357401610,treeniti2,3015647,1,32303595,2015-06-30T09:37:03Z
357401620,treeniti2,3015647,1,32303595,2015-06-30T09:37:04Z
357401630,treeniti2,3015647,1,32303595,2015-06-30T09:37:05Z
357401640,treeniti2,3015647,1,32303595,2015-06-30T09:37:05Z
357401650,mappered1,4876805,3,43939047,2016-11-25T08:33:31Z
357401660,treeniti2,3015647,1,32303595,2015-06-30T09:37:06Z
357401670,treeniti2,3015647,1,32303595,2015-06-30T09:37:07Z
357401681,treeniti2,3015647,1,32303595,2015-06-30T09:37:08Z
357401691,treeniti2,3015647,1,32303595,2015-06-30T09:37:08Z
357401701,treeniti2,3015647,1,32303595,2015-06-30T09:37:09Z
357401711,treeniti2,3015647,1,32303595,2015-06-30T09:37:09Z
357401722,treeniti2,3015647,1,32303595,2015-06-30T09:37:10Z
357401736,treeniti2,3015647,1,32303595,2015-06-30T09:37:10Z
357401746,treeniti2,3015647,1,32303595,2015-06-30T09:37:11Z
357401756,treeniti2,3015647,1,32303595,2015-06-30T09:37:12Z
357401766,treeniti2,3015647,1,32303595,2015-06-30T09:37:12Z
357401776,treeniti2,3015647,1,32303595,2015-06-30T09:37:13Z
357401786,treeniti2,3015647,1,32303595,2015-06-30T09:37:13Z
357401796,treeniti2,3015647,1,32303595,2015-06-30T09:37:14Z
357401806,treeniti2,3015647,1,32303595,2015-06-30T09:37:14Z
357401817,treeniti2,3015647,1,32303595,2015-06-30T09:37:15Z
357401827,treeniti2,3015647,1,32303595,2015-06-30T09:37:15Z
357401919,mappered1,4876805,2,51599141,2017-08-31T03:16:36Z
357401929,still-a-worm,2518336,1,32303623,2015-06-30T09:38:11Z
357401939,still-a-worm,2518336,1,32303623,2015-06-30T09:38:11Z
357401949,still-a-worm,2518336,1,32303623,2015-06-30T09:38:12Z
357401959,still-a-worm,2518336,1,32303623,2015-06-30T09:38:12Z
357401969,mappered1,4876805,2,51473709,2017-08-27T06:30:42Z
357401979,still-a-worm,2518336,1,32303623,2015-06-30T09:38:13Z
357401989,still-a-worm,2518336,1,32303623,2015-06-30T09:38:13Z
357401999,mappered1,4876805,2,51599141,2017-08-31T03:16:36Z
357402009,still-a-worm,2518336,1,32303623,2015-06-30T09:38:14Z
357402453,muratc3,2844538,1,32303701,2015-06-30T09:42:57Z
357402463,muratc3,2844538,1,32303701,2015-06-30T09:43:00Z
357402473,muratc3,2844538,1,32303701,2015-06-30T09:43:00Z
357402963,muratc3,2844538,1,32303750,2015-06-30T09:45:55Z
357402973,muratc3,2844538,1,32303750,2015-06-30T09:45:56Z
357402983,muratc3,2844538,1,32303750,2015-06-30T09:45:56Z
357403588,still-a-worm,2518336,1,32303783,2015-06-30T09:48:08Z
357403598,still-a-worm,2518336,1,32303783,2015-06-30T09:48:09Z
357403608,still-a-worm,2518336,1,32303783,2015-06-30T09:48:10Z
357403618,still-a-worm,2518336,1,32303783,2015-06-30T09:48:11Z
357403628,still-a-worm,2518336,1,32303783,2015-06-30T09:48:12Z
357403638,still-a-worm,2518336,1,32303783,2015-06-30T09:48:12Z
357403648,still-a-worm,2518336,1,32303783,2015-06-30T09:48:13Z
357403658,still-a-worm,2518336,1,32303783,2015-06-30T09:48:13Z
357403668,still-a-worm,2518336,1,32303783,2015-06-30T09:48:14Z
357403678,still-a-worm,2518336,1,32303783,2015-06-30T09:48:14Z
357403688,mappered1,4876805,2,53070505,2017-10-19T14:31:01Z
357403698,still-a-worm,2518336,1,32303783,2015-06-30T09:48:16Z
357403708,still-a-worm,2518336,1,32303783,2015-06-30T09:48:17Z
357403718,still-a-worm,2518336,1,32303783,2015-06-30T09:48:17Z
357403728,still-a-worm,2518336,1,32303783,2015-06-30T09:48:18Z
357403738,still-a-worm,2518336,1,32303783,2015-06-30T09:48:19Z
357403749,still-a-worm,2518336,1,32303783,2015-06-30T09:48:19Z
357403759,still-a-worm,2518336,1,32303783,2015-06-30T09:48:20Z
357403769,still-a-worm,2518336,1,32303783,2015-06-30T09:48:21Z
357403779,still-a-worm,2518336,1,32303783,2015-06-30T09:48:22Z
357403789,still-a-worm,2518336,1,32303783,2015-06-30T09:48:22Z
357403799,muratc3,2844538,1,32303795,2015-06-30T09:48:37Z
357403809,muratc3,2844538,1,32303795,2015-06-30T09:48:38Z
357403819,muratc3,2844538,1,32303795,2015-06-30T09:48:38Z
357403829,muratc3,2844538,1,32303795,2015-06-30T09:48:39Z
357404257,muratc3,2844538,1,32303827,2015-06-30T09:50:45Z
357404267,muratc3,2844538,1,32303827,2015-06-30T09:50:46Z
357404507,muratc3,2844538,1,32303842,2015-06-30T09:51:29Z
357405742,mame-stgt,3015594,1,32303873,2015-06-30T09:53:37Z
357405752,mame-stgt,3015594,1,32303873,2015-06-30T09:53:38Z
357405762,mame-stgt,3015594,1,32303873,2015-06-30T09:53:38Z
357405773,muratc3,2844538,1,32303876,2015-06-30T09:53:48Z
357405783,muratc3,2844538,1,32303876,2015-06-30T09:53:48Z
357405793,muratc3,2844538,1,32303876,2015-06-30T09:53:51Z
357405803,muratc3,2844538,1,32303876,2015-06-30T09:53:51Z
357411184,muratc3,2844538,1,32304040,2015-06-30T10:02:37Z
357411194,muratc3,2844538,1,32304040,2015-06-30T10:02:38Z
357411204,muratc3,2844538,1,32304040,2015-06-30T10:02:38Z
357411214,muratc3,2844538,1,32304040,2015-06-30T10:02:39Z
357413356,muratc3,2844538,1,32304074,2015-06-30T10:04:24Z
357413392,muratc3,2844538,1,32304074,2015-06-30T10:04:25Z
357414707,still-a-worm,2518336,1,32304086,2015-06-30T10:05:20Z
357414734,still-a-worm,2518336,1,32304086,2015-06-30T10:05:21Z
357414762,mappered1,4876805,2,51473709,2017-08-27T06:30:41Z
357414787,still-a-worm,2518336,1,32304086,2015-06-30T10:05:22Z
357414815,still-a-worm,2518336,1,32304086,2015-06-30T10:05:22Z
357414840,still-a-worm,2518336,1,32304086,2015-06-30T10:05:23Z
357414867,still-a-worm,2518336,1,32304086,2015-06-30T10:05:23Z
357414894,still-a-worm,2518336,1,32304086,2015-06-30T10:05:24Z
357414919,still-a-worm,2518336,1,32304086,2015-06-30T10:05:24Z
357414945,still-a-worm,2518336,1,32304086,2015-06-30T10:05:25Z
357414974,still-a-worm,2518336,1,32304086,2015-06-30T10:05:25Z
357415015,still-a-worm,2518336,1,32304086,2015-06-30T10:05:26Z
357415058,still-a-worm,2518336,1,32304086,2015-06-30T10:05:26Z
357418349,muratc3,2844538,1,32304167,2015-06-30T10:10:13Z
357418370,muratc3,2844538,1,32304167,2015-06-30T10:10:13Z
357418400,muratc3,2844538,1,32304167,2015-06-30T10:10:14Z
357418810,still-a-worm,2518336,1,32304177,2015-06-30T10:10:56Z
357418821,still-a-worm,2518336,1,32304177,2015-06-30T10:10:56Z
357418834,still-a-worm,2518336,1,32304177,2015-06-30T10:10:57Z
357418847,still-a-worm,2518336,1,32304177,2015-06-30T10:10:57Z
357418860,still-a-worm,2518336,1,32304177,2015-06-30T10:10:59Z
357418872,still-a-worm,2518336,1,32304177,2015-06-30T10:10:59Z
357418884,still-a-worm,2518336,1,32304177,2015-06-30T10:11:00Z
357418897,still-a-worm,2518336,1,32304177,2015-06-30T10:11:00Z
357418911,still-a-worm,2518336,1,32304177,2015-06-30T10:11:01Z
357418924,still-a-worm,2518336,1,32304177,2015-06-30T10:11:02Z
357419108,treeniti2,3015647,1,32304178,2015-06-30T10:11:13Z
357419141,treeniti2,3015647,1,32304178,2015-06-30T10:11:14Z
357419164,treeniti2,3015647,1,32304178,2015-06-30T10:11:15Z
